Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,withInSewerImprovement,near_firestation,near_libraries,near_policestation,near_waterplants,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built,near_hospital,near_private_school,near_elementary_school,near_high_school,near_college
222188024,317000,0.63,0,0,324.0,0,1,0,0,0,1310,1.0,6,5,0,0,0,1,1,0,0,1.5,3,2.0,2003,1,0,1,1,0
222305022,690000,0.3167,0,0,324.0,0,0,0,0,0,3403,1.0,6,7,0,0,0,1,1,0,2,1.5,3,3.5,2017,1,1,1,1,0
319057033,305000,0.1377,0,0,5407.0,1,0,0,0,0,2094,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2007,1,1,1,1,0
319058017,159264,0.2297,0,0,5407.0,1,1,0,0,0,1188,1.0,6,7,0,0,0,1,0,0,1,1.0,3,2.0,1982,1,1,1,1,0
319091040,389000,0.2066,0,0,5407.0,1,1,0,0,0,2135,1.0,6,5,0,0,0,1,1,0,1,2.0,5,3.0,2014,1,1,1,1,0
319094184,165000,0.2779,0,0,5407.0,1,1,0,0,0,772,1.0,6,4,0,0,0,0,1,0,0,1.0,2,1.0,1973,1,1,1,1,0
319094213,332767,0.6291,0,0,5407.0,1,1,1,0,0,3828,1.0,6,6,0,0,0,0,0,0,0,1.0,2,1.75,2004,1,1,1,1,0
319114048,300000,0.3271,0,0,5407.0,0,0,1,1,0,2020,1.0,6,2,0,0,0,0,0,0,1,1.0,3,1.75,1980,1,1,1,1,0
319134049,395000,0.2892,0,0,5407.0,0,1,0,0,0,1868,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2013,1,1,1,1,0
319156010,247000,0.5329,0,0,5407.0,1,0,1,1,0,1634,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.5,1985,1,1,1,1,0
319157024,320000,0.4199,0,0,5407.0,1,1,1,1,0,1643,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.4,2017,1,1,1,1,0
319157049,245000,0.274,0,0,5407.0,1,1,1,1,0,1408,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1987,1,1,1,1,0
319165026,320000,0.33,0,0,5407.0,1,1,1,1,0,2180,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.75,1992,1,1,1,1,0
319168012,225000,0.28,0,0,5407.0,1,1,1,1,0,1900,1.0,6,4,0,0,0,1,1,0,1,2.0,4,2.75,2005,1,1,1,1,0
319223064,170000,0.2789,0,0,5407.0,0,0,0,0,0,1460,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.75,1984,1,1,1,1,0
222324009,515000,0.5624,0,0,324.0,0,1,0,0,0,2162,1.0,6,6,1,1,1,1,1,0,1,1.0,3,2.0,2002,1,1,1,1,1
222333018,700000,0.373,0,1,324.0,0,0,0,0,0,1789,1.0,6,4,0,0,0,0,0,0,1,2.0,2,1.0,1976,1,1,1,1,1
318045015,300000,0.5899,0,0,1349.0,0,0,0,0,0,2062,1.0,6,3,0,0,0,0,1,0,2,1.0,4,3.5,1991,1,1,1,1,0
318045062,208500,0.2548,0,0,1349.0,0,0,0,0,0,648,1.0,5,1,0,0,0,0,1,0,0,1.0,2,1.0,1969,1,1,1,1,0
318101066,290000,0.51,0,0,1349.0,0,0,0,0,0,1598,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1985,1,1,1,1,0
318238104,246500,0.28,0,0,1349.0,0,0,0,0,0,1296,1.0,6,6,0,0,0,0,0,0,0,1.0,3,2.0,2008,1,0,1,1,0
318027024,400000,0.5,0,0,1349.0,0,0,0,0,0,2312,1.0,6,4,0,0,0,1,1,1,2,1.0,6,3.5,1988,1,1,1,1,0
318027052,345000,0.6312,0,0,1349.0,0,0,0,0,0,1622,1.0,6,5,0,0,0,1,1,0,0,1.0,3,1.75,2017,1,1,1,1,0
318135039,100000,0.2899,0,0,1349.0,0,1,0,0,0,1152,1.0,6,1,0,0,0,1,0,0,1,1.0,3,1.75,1983,1,0,1,1,0
318135046,220000,0.4399,0,0,1349.0,0,0,0,0,0,1296,1.0,6,5,0,0,0,0,0,0,1,1.0,3,1.75,1996,1,0,1,1,0
318138020,335000,0.5199,0,0,1349.0,0,0,0,0,0,1622,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,2017,1,0,1,1,0
318148028,233000,0.5199,0,0,1349.0,0,1,0,0,0,1138,1.0,6,5,0,0,0,1,0,0,0,1.0,3,1.75,2004,1,0,1,1,0
318246059,377500,0.61,0,0,1349.0,0,0,0,0,0,2452,1.0,6,5,0,0,0,0,1,0,2,1.0,6,4.0,1994,1,0,1,1,0
318251032,282000,0.3719,0,0,1349.0,0,0,0,0,0,1811,1.0,6,5,0,0,0,1,1,0,1,2.0,4,1.75,1995,0,0,1,1,0
319234092,320000,0.5,0,0,5407.0,0,0,0,0,0,2592,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1985,1,1,1,1,0
319237036,365000,0.28,0,0,5407.0,0,0,0,0,0,2416,1.0,6,5,0,0,0,1,1,0,1,1.5,3,2.5,2006,1,1,1,1,0
319237040,354000,0.36,0,0,5407.0,0,0,0,0,0,1770,1.0,6,4,0,1,1,1,0,0,1,1.0,5,3.0,1991,1,1,1,1,0
319247012,384000,0.34700000000000003,0,0,5407.0,0,0,0,0,0,2356,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,1987,1,1,1,1,0
319263011,249000,0.4591,0,0,5407.0,0,1,0,0,0,1782,1.0,6,5,0,0,0,1,0,0,0,1.0,4,2.0,2004,1,1,1,1,0
319273058,119000,0.5859,0,0,5407.0,0,1,0,0,0,1761,1.0,6,5,0,0,0,0,0,0,0,2.0,3,2.0,1983,1,1,1,1,0
319278037,365000,0.2124,0,0,5407.0,0,1,0,0,0,2328,1.0,6,5,0,0,0,1,1,0,0,1.0,6,2.0,2009,1,1,1,1,0
319292052,335000,0.5793,0,0,5407.0,0,0,0,0,0,2544,1.0,6,4,0,0,0,0,0,0,1,2.0,3,2.0,1986,1,1,1,1,0
319296011,266500,0.4285,0,0,5407.0,0,0,0,0,0,1972,1.0,6,4,0,0,0,1,1,0,2,1.0,4,2.0,1987,1,1,1,1,0
319367019,367000,0.3401,0,0,5407.0,0,0,0,0,0,2076,1.0,6,5,0,0,0,1,1,0,0,1.0,4,2.5,2000,1,1,1,1,0
320063049,270000,0.1377,0,0,943.0,0,1,0,0,0,1344,1.0,6,2,0,0,0,0,0,0,1,1.0,2,1.0,1983,1,1,1,1,1
320064177,302500,0.2479,0,0,943.0,0,1,0,1,0,1356,1.0,6,5,0,0,0,0,1,0,0,1.0,3,1.75,1986,1,1,1,1,1
320123025,355000,0.5739,0,0,943.0,0,0,0,0,0,1698,1.0,6,5,0,0,0,1,0,1,0,2.0,3,2.5,2005,1,1,1,1,1
320131024,289589,0.3799,0,0,943.0,0,1,0,0,0,1492,1.0,6,5,0,1,1,0,0,1,0,2.0,3,1.5,1978,1,1,1,1,0
320131072,270000,0.4199,0,0,943.0,0,1,0,0,0,1540,1.0,6,5,0,0,0,1,0,1,1,1.0,3,1.75,1978,1,1,1,1,0
319014080,284800,0.35,0,0,5407.0,0,0,1,0,0,1040,1.0,6,3,1,1,0,1,0,1,1,1.0,3,1.0,1967,1,1,1,1,0
319032033,298480,0.3099,0,0,5407.0,1,1,0,0,0,2004,1.0,6,4,0,0,0,0,0,0,0,1.5,3,1.0,2005,1,1,1,1,0
319036009,220000,0.1899,0,0,5407.0,1,1,0,0,0,1512,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,1990,1,1,1,1,0
319045040,341000,0.6083,0,0,5407.0,1,1,0,0,0,3715,1.0,6,5,0,0,0,0,0,0,1,2.0,3,2.0,2006,1,1,1,1,0
319045062,222500,0.2272,0,0,5407.0,1,1,0,0,0,1444,1.0,6,5,0,1,0,1,0,0,1,1.5,3,1.0,1976,1,1,1,1,0
319046015,257500,0.2199,0,0,5407.0,1,0,1,0,0,1400,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1995,1,1,1,1,0
319052047,257500,0.5509,0,0,5407.0,1,0,0,0,0,1140,1.0,6,3,0,1,0,1,0,0,0,1.0,5,1.0,1969,1,1,1,1,0
319052074,400000,0.3152,0,0,5407.0,1,0,0,0,0,2936,1.0,6,5,0,0,0,1,1,0,1,1.0,4,2.0,1984,1,1,1,1,0
319053072,244000,0.2754,0,0,5407.0,1,0,0,0,0,1093,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1977,1,1,1,1,0
319054039,333000,0.3399,0,0,5407.0,1,1,0,0,0,2060,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.75,1983,1,1,1,1,0
319056044,275000,0.1148,0,0,5407.0,1,0,0,0,0,1335,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2005,1,1,1,1,0
319101045,245000,0.2754,0,0,5407.0,0,0,0,1,0,1607,1.0,6,3,0,0,0,0,0,0,1,1.0,6,2.75,1976,1,1,1,1,0
319103066,360000,0.4183,0,0,5407.0,0,0,0,0,0,1926,1.0,6,5,0,0,0,1,0,1,2,1.0,3,2.25,1999,1,1,1,1,0
319103076,384500,0.31,0,0,5407.0,0,0,0,1,0,1853,1.0,6,3,0,0,0,0,0,0,1,1.0,4,1.75,1985,1,1,1,1,0
319121010,190000,0.2048,0,0,5407.0,0,0,1,0,0,1268,1.0,4,2,0,0,0,0,0,0,0,1.0,2,1.0,1950,1,0,1,1,0
320144107,396536,0.5399,0,0,943.0,0,0,0,0,0,2112,1.0,6,5,0,0,0,1,1,0,0,1.0,3,2.0,2006,1,1,1,1,1
320151214,290000,0.34700000000000003,0,0,943.0,0,1,1,1,0,1008,1.0,6,4,1,0,0,1,0,1,1,1.0,4,1.0,1956,1,1,1,1,1
320155016,325000,0.18,0,0,943.0,0,1,1,1,0,2606,1.0,6,5,0,0,0,0,0,0,1,2.0,3,2.5,2008,1,1,1,1,1
320155017,309000,0.2399,0,0,943.0,0,1,1,1,0,1374,1.0,6,5,0,0,0,1,0,0,0,1.5,3,2.0,1990,1,1,1,1,1
320155018,339900,0.1399,0,0,943.0,0,1,1,1,0,1667,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,2018,1,1,1,1,1
320155019,240000,0.1399,0,0,943.0,0,0,1,1,0,1200,1.0,6,4,0,0,0,1,0,0,0,1.5,3,1.0,1976,1,1,1,1,1
320194002,275000,0.1377,0,0,943.0,0,1,1,0,0,1590,1.0,6,4,1,0,0,1,0,0,1,1.0,3,1.75,1980,1,1,1,1,1
320211057,312000,0.5165,0,0,943.0,0,1,1,1,0,1350,1.0,6,5,0,0,0,1,0,0,1,1.5,3,1.0,1985,1,1,1,1,1
320211074,295000,0.179,0,0,943.0,0,1,1,1,0,1490,1.0,6,4,0,0,0,1,0,1,1,1.5,3,1.75,1990,1,1,1,1,1
320212043,315000,0.2582,0,0,943.0,0,1,1,1,0,1550,1.0,6,5,0,1,0,1,1,0,0,1.0,3,1.75,1989,1,1,1,1,1
320212053,355000,0.1503,0,0,943.0,0,1,1,1,0,1270,1.0,6,4,0,0,0,0,0,0,1,1.0,3,2.75,1976,1,1,1,1,1
320213114,220000,0.1136,0,0,943.0,0,1,1,1,0,1705,1.0,6,4,0,0,0,0,0,0,0,1.0,2,2.0,1973,1,1,1,1,1
320214042,235000,0.158,0,0,943.0,0,1,1,1,0,1904,1.0,6,5,0,1,1,1,0,1,1,2.0,5,2.75,2002,1,1,1,1,1
320214168,151000,0.2073,0,0,943.0,0,1,1,1,0,708,1.0,5,3,0,0,0,0,0,0,0,1.0,2,1.0,1971,1,1,1,1,1
320214178,275000,0.2493,0,0,943.0,0,1,1,1,0,2135,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.0,1983,1,1,1,1,1
320217002,290000,0.1377,0,0,943.0,0,1,1,1,0,1370,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2006,1,1,1,1,1
320218012,338450,0.1219,0,0,943.0,0,1,1,1,0,1760,1.0,6,5,0,0,0,0,1,0,0,2.0,4,2.5,2017,1,1,1,1,1
320218013,363000,0.1148,0,0,943.0,0,1,1,1,0,1933,1.0,6,5,0,0,0,0,1,0,0,2.0,4,2.5,2017,1,1,1,1,1
320218016,380300,0.1148,0,0,943.0,0,1,1,1,0,2036,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.5,2016,1,1,1,1,1
320222012,250000,0.1864,0,0,943.0,0,1,0,1,0,904,1.0,6,3,0,0,0,0,0,1,1,1.0,2,1.0,1980,1,1,1,1,1
320222128,375000,0.5834,0,0,943.0,0,1,0,1,0,3011,1.0,6,4,0,0,0,0,0,0,1,1.0,5,2.5,1985,1,1,1,1,1
320241028,200000,0.6899,0,0,943.0,0,1,0,0,0,2414,1.0,6,4,0,0,0,1,1,0,1,2.0,4,1.75,1966,1,1,1,1,0
320243056,195000,0.21,0,0,943.0,0,0,0,0,0,1056,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.0,1980,1,1,1,1,0
320243083,306000,0.4,0,0,943.0,0,0,0,0,0,1896,1.0,6,4,0,0,0,1,1,0,2,1.0,4,2.0,1990,1,1,1,1,0
319131100,243000,0.303,0,0,5407.0,0,1,0,0,0,1750,1.0,6,3,0,0,0,1,0,0,0,1.0,3,1.75,2007,1,1,1,1,0
319153031,469000,0.3599,0,0,5407.0,1,1,1,1,0,2530,1.0,6,6,0,1,1,1,1,0,1,2.0,3,2.5,2003,1,1,1,1,0
319164046,225000,0.3399,0,0,5407.0,1,1,1,1,0,1856,1.0,6,4,0,0,0,1,0,1,1,1.0,3,1.5,1978,1,1,1,1,0
319164086,279000,0.2794,0,0,5407.0,1,1,1,1,0,1543,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1981,1,1,1,1,0
319165032,285000,0.33,0,0,5407.0,1,0,1,1,0,1480,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1996,1,1,1,1,0
319167026,200000,0.1719,0,0,5407.0,1,1,1,1,0,1293,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1996,1,1,1,1,0
319171025,395000,0.4798,0,0,5407.0,1,0,1,0,0,1901,1.0,6,5,0,0,0,1,1,0,1,1.0,6,1.5,2000,1,1,1,1,0
319175060,319950,0.21,0,0,5407.0,1,0,1,1,0,2074,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2004,1,1,1,1,0
319178021,267500,0.23,0,0,5407.0,1,1,1,1,0,1587,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.75,1978,1,1,1,1,0
319214050,225500,0.25,0,0,5407.0,0,1,0,1,0,1940,1.0,5,5,0,0,0,1,0,0,1,1.0,3,2.0,1980,1,1,1,1,0
319268044,500000,0.5,0,0,5407.0,0,1,0,0,0,2114,1.0,6,6,0,1,1,1,1,0,1,1.0,2,3.0,2007,1,1,1,1,0
319268057,450000,0.4953,0,0,5407.0,0,1,0,0,0,3236,1.0,6,5,0,0,0,0,1,0,1,2.0,6,3.5,2017,1,1,1,1,0
319022060,100000,0.3,0,0,5407.0,0,1,1,1,0,546,1.0,6,3,0,0,0,0,0,0,0,1.0,1,1.0,1984,1,1,1,1,0
319023055,291000,0.2726,0,0,5407.0,0,0,1,1,0,1628,1.0,6,5,0,0,0,1,0,0,0,2.0,3,2.5,2009,1,1,1,1,0
319023058,330000,0.2809,0,0,5407.0,0,0,1,1,0,2120,1.0,6,5,0,0,0,0,0,0,1,1.0,3,1.75,2000,1,1,1,1,0
319024032,345000,0.28,0,0,5407.0,0,0,1,1,0,2139,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1985,1,1,1,1,0
319031005,175000,0.15,0,0,5407.0,1,1,0,0,0,616,1.0,6,2,0,0,0,0,0,1,0,1.0,2,1.0,1969,1,1,1,1,0
319032057,70000,0.28,0,0,5407.0,1,1,0,0,0,1350,1.0,2,4,0,0,0,1,0,1,0,1.0,2,1.75,1971,1,1,1,1,0
319032086,268500,0.1848,0,0,5407.0,1,1,0,0,0,2172,1.0,6,4,0,0,0,0,0,0,0,1.5,3,1.5,1983,1,1,1,1,0
319036019,280000,0.3122,0,0,5407.0,1,1,0,0,0,1584,1.0,6,4,0,0,0,1,0,0,0,1.5,3,1.0,1988,1,1,1,1,0
319041102,165000,0.2066,0,0,5407.0,1,0,0,0,0,1364,1.0,6,2,0,0,0,0,0,0,0,1.0,2,1.0,1972,1,1,1,1,0
319042093,215000,0.28,0,0,5407.0,1,0,1,0,0,1320,1.0,6,3,0,0,0,0,0,0,0,1.5,3,1.0,1982,1,1,1,1,0
319043065,230000,0.1513,0,0,5407.0,1,1,0,0,0,1088,1.0,6,4,0,0,0,1,1,0,0,1.0,2,1.0,1990,1,1,1,1,0
319043070,255000,0.2,0,0,5407.0,1,1,0,0,0,1372,1.0,6,4,0,1,0,1,1,0,1,1.0,3,1.0,1968,1,1,1,1,0
319045053,280000,0.1699,0,0,5407.0,1,1,0,0,0,1338,1.0,5,5,0,0,0,1,1,0,1,1.0,3,2.0,1997,1,1,1,1,0
319046020,227000,0.2199,0,0,5407.0,1,0,0,0,0,904,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1992,1,1,1,1,0
319046021,225000,0.2199,0,0,5407.0,1,0,0,0,0,1212,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.0,1970,1,1,1,1,0
319052078,266800,0.4028,0,0,5407.0,1,0,0,0,0,1160,1.0,6,2,0,0,0,1,1,0,1,1.0,2,1.0,1969,1,1,1,1,0
319053107,140567,0.3,0,0,5407.0,1,0,0,0,0,1400,1.0,6,5,0,0,0,1,0,0,1,1.0,3,1.0,1983,1,1,1,1,0
319056010,285000,0.3479,0,0,5407.0,1,0,0,0,0,1408,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1990,1,1,1,1,0
319274109,269500,0.2066,0,0,5407.0,0,1,0,0,0,1610,1.0,6,4,0,0,0,1,0,0,1,1.0,3,2.0,1985,1,1,1,1,0
319276023,275000,0.6799,0,0,5407.0,0,0,0,0,0,1530,1.0,6,4,0,0,0,1,0,1,1,1.0,3,1.75,1999,1,1,1,1,0
319277006,231600,0.2899,0,0,5407.0,0,1,0,0,0,1400,1.0,6,4,1,0,0,1,0,0,0,1.0,2,2.0,1995,1,1,1,1,0
319281041,295000,0.1896,0,0,5407.0,0,0,0,0,0,1456,1.0,6,4,0,0,0,1,1,0,0,2.0,4,2.5,2018,1,1,1,1,0
319356035,358000,0.2851,0,0,5407.0,0,1,0,0,0,1778,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.5,1986,1,1,1,1,0
319367018,394000,0.3745,0,0,5407.0,0,0,0,0,0,2448,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2017,1,1,1,1,0
320053101,340000,0.1606,0,0,943.0,0,1,1,1,0,1766,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.0,1976,1,1,1,1,1
320063068,195850,0.1448,0,0,943.0,0,1,0,0,0,1536,1.0,6,4,0,0,0,0,0,0,0,1.0,2,1.0,1974,1,1,1,1,1
320064005,294800,0.1157,0,0,943.0,0,1,0,1,0,1850,1.0,6,4,0,1,0,1,0,0,1,1.5,4,1.0,1975,1,1,1,1,1
320064040,293150,0.1338,0,0,943.0,0,1,0,1,0,793,1.0,6,4,1,0,0,1,0,0,0,1.0,2,1.75,1991,1,1,1,1,1
320064134,145000,0.1304,0,0,943.0,0,1,0,1,0,781,1.0,6,4,0,0,0,0,1,0,0,1.0,2,1.0,1973,1,1,1,1,1
320114077,204000,0.3828,0,0,943.0,0,0,0,0,0,1168,1.0,6,3,0,0,0,0,0,0,1,2.0,2,2.0,1972,1,1,1,1,1
320114115,269000,0.194,0,1,943.0,0,0,0,0,0,768,1.0,6,4,0,1,1,1,0,0,0,1.0,3,1.75,1986,1,1,1,1,1
320142085,287000,0.38,0,0,943.0,0,0,0,0,0,2057,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1984,1,1,1,1,1
320148002,168000,0.4199,0,0,943.0,0,0,0,0,0,1008,0.8,6,4,1,0,0,0,0,0,0,1.0,3,2.0,2003,1,1,1,1,1
320152074,200000,0.1262,0,0,943.0,0,1,1,1,0,1509,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.0,1983,1,1,1,1,1
320154058,305000,0.3099,0,0,943.0,0,1,1,0,0,1354,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2017,1,1,1,1,1
320156003,295000,0.1199,0,0,943.0,0,1,1,1,0,1062,1.0,6,5,1,0,0,1,0,0,0,1.0,4,1.75,1996,1,1,1,1,1
320198002,238500,0.1377,0,0,943.0,0,1,1,0,0,1816,1.0,6,4,0,0,0,0,0,0,1,2.0,2,1.0,1996,1,1,1,1,1
320203051,239000,0.2782,0,0,943.0,0,1,0,1,0,1022,1.0,6,3,0,0,0,0,0,0,1,1.0,2,1.0,1977,1,1,1,1,1
320203064,235750,0.2757,0,0,943.0,0,1,0,1,0,1175,1.0,6,4,0,0,0,0,0,0,0,1.0,3,1.75,1972,1,1,1,1,1
320204000,110000,0.1209,0,0,943.0,0,1,1,1,0,1567,1.0,5,4,0,0,0,1,0,0,0,1.5,3,2.0,1970,1,1,1,1,1
320204038,180000,0.1342,0,0,943.0,0,1,1,1,0,1368,1.0,6,4,0,0,0,0,0,0,0,2.0,3,1.0,1984,1,1,1,1,1
320207019,250000,0.1699,0,0,943.0,0,1,0,1,0,1039,1.0,6,4,1,0,0,0,0,0,0,1.0,3,1.0,1998,1,1,1,1,1
320213101,320000,0.1664,0,0,943.0,0,1,1,1,0,1596,1.0,6,2,0,0,0,0,0,0,1,1.0,4,1.75,1987,1,1,1,1,1
320213115,300000,0.1742,0,0,943.0,0,1,1,1,0,1426,1.0,6,4,1,0,0,1,1,0,1,1.0,2,1.0,1974,1,1,1,1,1
320214056,310000,0.1377,0,0,943.0,0,1,1,1,0,992,1.0,6,5,0,1,1,1,0,0,1,1.0,4,1.75,2002,1,1,1,1,1
320214060,130000,0.1549,0,0,943.0,0,1,1,1,0,1256,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.5,1979,1,1,1,1,1
320214093,300000,0.1434,0,0,943.0,0,1,1,1,0,1677,1.0,6,4,0,0,0,1,0,0,1,1.0,3,2.0,1997,1,1,1,1,1
320217003,221900,0.1974,0,0,943.0,0,1,1,1,0,996,1.0,6,4,1,1,0,0,0,1,1,1.0,2,1.0,1985,1,1,1,1,1
320218015,362000,0.1148,0,0,943.0,0,1,1,1,0,1933,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.75,2017,1,1,1,1,1
320222052,109500,0.2727,0,0,943.0,0,1,0,1,0,1441,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.5,1977,1,1,1,1,1
320226027,216500,0.1699,0,0,943.0,0,1,0,1,0,1557,1.0,6,3,0,0,0,1,1,0,2,2.0,3,2.0,1980,1,1,1,1,1
320226037,450000,0.6599,0,0,943.0,0,1,0,1,0,857,1.0,6,4,1,1,0,1,1,1,1,1.0,3,1.5,1980,1,1,1,1,1
320226069,310000,0.1674,0,0,943.0,0,1,0,1,0,1680,1.0,6,5,0,0,0,1,0,0,0,1.5,5,1.75,2003,1,1,1,1,1
320231119,335000,0.6699,0,0,943.0,0,0,0,0,0,2757,1.0,6,4,0,0,0,0,0,0,2,1.5,3,1.75,1984,1,1,1,1,1
320243077,279950,0.28,0,0,943.0,0,0,0,0,0,1536,1.0,6,4,0,0,0,0,0,0,0,1.0,2,1.5,2006,1,1,1,1,0
320244119,350000,0.69,0,0,943.0,0,0,0,0,0,2016,1.0,6,5,0,0,0,0,0,0,1,2.0,5,2.75,2006,1,1,1,1,0
320246035,387500,0.45,0,0,943.0,0,0,0,0,0,1820,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.75,2008,1,1,1,1,0
320248001,330000,0.2296,0,0,943.0,0,0,0,0,0,1456,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1996,1,1,1,1,0
320251130,370000,0.3099,0,0,943.0,0,1,0,0,0,2091,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.5,2006,1,1,1,1,0
319091072,245000,0.23,0,0,5407.0,1,1,0,0,0,849,1.0,6,4,1,0,0,1,0,1,0,1.0,2,1.0,1986,1,1,1,1,0
319098036,275000,0.2399,0,0,5407.0,1,1,0,0,0,1760,1.0,6,5,0,0,0,0,1,0,0,2.0,4,2.5,2000,1,1,1,1,0
319107026,165000,0.36,0,0,5407.0,0,1,1,0,0,2138,1.0,6,5,0,0,0,1,0,1,1,1.0,3,2.5,1999,1,1,1,1,0
319152054,305000,0.4199,0,0,5407.0,1,0,1,1,0,1436,1.0,6,4,0,0,0,1,1,0,1,2.0,3,1.75,1992,1,1,1,1,0
319156024,479950,0.3632,0,0,5407.0,1,0,1,1,0,2011,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.0,2018,1,1,1,1,0
319157002,345000,0.5199,0,0,5407.0,1,1,1,1,0,1676,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1986,1,1,1,1,0
319157038,265000,0.2699,0,0,5407.0,1,1,1,1,0,1008,1.0,6,4,0,0,0,1,1,0,0,1.0,3,1.5,2005,1,1,1,1,0
319164044,279999,0.3599,0,0,5407.0,1,1,1,1,0,1203,1.0,6,5,1,0,0,1,1,0,1,1.0,3,1.5,1978,1,1,1,1,0
319164071,244950,0.4299,0,0,5407.0,1,1,1,1,0,1026,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1994,1,1,1,1,0
319165041,239000,0.1605,0,0,5407.0,1,0,1,1,0,1084,1.0,6,5,1,0,0,1,0,0,0,1.0,2,1.5,1972,1,1,1,1,0
319168007,330000,0.4958,0,0,5407.0,1,1,1,1,0,1636,1.0,6,4,0,0,0,1,1,0,0,1.0,4,2.0,1996,1,1,1,1,0
319218006,302500,0.3199,0,0,5407.0,0,1,0,0,0,1712,1.0,6,4,0,0,0,0,1,0,2,1.0,4,2.0,1987,1,1,1,1,0
320252062,153600,0.4884,0,0,943.0,0,1,0,0,0,3283,1.0,6,5,0,0,0,0,0,0,1,2.0,4,1.5,1996,1,1,1,1,0
320254134,265000,0.2399,0,0,943.0,0,1,0,0,0,1742,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.0,1989,1,1,1,1,0
320263022,310000,0.2899,0,0,943.0,0,0,0,0,0,1460,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,2004,1,1,1,1,0
320271047,130000,0.2536,0,0,943.0,0,1,0,0,0,1241,1.0,3,1,0,0,0,0,0,0,0,1.0,2,1.0,1957,1,1,1,1,1
320271052,140000,0.564,0,0,943.0,0,1,0,1,0,908,1.0,6,3,0,0,0,1,1,1,0,1.0,2,1.0,1971,1,1,1,1,1
320271077,196000,0.2839,0,0,943.0,0,1,0,0,0,1176,1.0,3,5,0,0,0,1,1,1,1,1.0,3,1.0,1977,1,1,1,1,1
320272093,220500,0.2335,0,0,943.0,0,1,0,1,0,890,1.0,6,3,0,0,0,0,0,1,0,1.0,2,1.0,1990,1,1,1,1,0
320282024,90000,0.1377,0,0,943.0,0,1,1,1,0,1148,1.0,4,2,0,0,0,0,0,0,0,1.0,2,1.0,1955,1,1,1,1,1
320291053,39929,0.0748,0,0,943.0,0,1,1,1,0,772,1.0,5,2,0,0,0,0,0,0,0,1.0,1,1.0,1970,1,1,1,1,1
320294067,291000,0.1549,0,0,943.0,0,1,1,1,0,1564,1.0,6,4,0,0,0,1,0,1,2,2.0,3,1.75,1986,1,1,1,1,0
