Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,withInSewerImprovement,near_firestation,near_libraries,near_policestation,near_waterplants,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built,near_hospital,near_private_school,near_elementary_school,near_high_school,near_college
5000760070,293000,0.374,0,0,5407.0,1,0,0,1,0,1691,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,1994,1,1,1,1,0
5000770270,263304,0.1174,0,0,56.0,0,1,1,0,0,1567,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.0,2006,1,1,1,1,0
5000820050,308750,0.1287,0,0,56.0,0,1,1,0,0,1152,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1995,1,1,1,1,0
5000890410,230000,0.1655,0,0,5407.0,0,0,1,1,0,1493,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1995,1,1,1,1,0
5000902080,320000,0.3097,0,0,1349.0,0,1,0,0,0,1768,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1995,1,1,1,1,0
5000902550,279950,0.6229,0,0,1349.0,0,1,0,0,0,1204,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1995,1,1,1,1,0
5000910160,250000,0.2049,0,0,5407.0,0,0,0,0,0,1184,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1995,1,1,1,1,0
5000910500,263900,0.2065,0,0,5407.0,0,1,0,0,0,1131,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1995,1,1,1,1,0
5000960340,358400,0.1196,0,0,56.0,0,1,1,0,0,1660,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1995,1,1,1,1,0
5000980230,459000,0.1462,0,0,56.0,0,1,1,0,0,2816,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,1998,1,1,1,1,0
5000980730,530000,0.3301,0,0,56.0,0,1,1,0,0,2703,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.5,1998,1,1,1,1,0
5000981720,509000,0.2002,0,0,56.0,0,1,1,0,0,3001,1.0,6,8,0,0,0,1,1,0,1,2.0,3,2.5,1998,1,1,1,1,0
4446100120,355000,0.253,0,0,6433.0,0,1,0,0,0,1696,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.75,1992,1,1,1,1,1
4450600650,310000,0.2715,0,1,176.0,0,1,0,0,0,1152,1.0,6,3,0,1,1,1,0,0,1,2.0,1,1.0,1981,0,0,0,0,0
4455300190,310000,0.2424,0,0,943.0,0,1,0,0,0,1524,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1979,1,1,1,1,0
4462400180,298900,0.2436,0,0,6433.0,0,0,0,0,0,1642,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.5,1989,1,0,1,1,1
4467100290,321000,0.1469,0,0,1054.0,0,1,1,1,0,1931,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1985,1,1,1,1,1
4467120190,358250,0.1606,0,0,1054.0,0,1,1,1,0,1404,1.0,6,5,0,0,0,1,1,0,1,1.0,2,2.0,1990,1,1,1,1,1
4470000800,170000,0.1641,0,0,1351.0,0,1,1,0,0,811,1.0,6,3,0,1,0,1,0,0,1,1.0,2,1.0,1984,1,1,1,1,1
4475000690,300000,0.1515,0,0,1351.0,0,1,1,1,0,1300,1.0,6,5,0,0,0,1,0,0,1,1.0,4,2.0,2000,1,1,1,1,1
4475001210,367500,0.2038,0,0,1351.0,0,1,0,1,0,1416,1.0,6,5,0,0,0,1,1,0,2,1.0,3,1.5,1980,1,1,1,1,1
4475001490,170000,0.2203,0,0,1351.0,0,1,0,1,0,1640,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1986,1,1,1,1,1
4475002000,307500,0.1845,0,0,1351.0,0,1,0,1,0,988,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.0,1994,1,1,1,1,1
4475002120,70000,0.2186,0,0,1351.0,0,1,0,1,0,1550,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1984,1,1,1,1,1
4480100230,280000,0.1818,0,0,1351.0,1,1,1,1,0,942,1.0,5,3,0,0,0,0,0,1,1,1.0,2,1.0,1972,1,1,1,1,1
4480100250,335000,0.1966,0,0,1351.0,1,1,1,1,0,768,1.0,6,5,0,1,1,1,1,0,1,1.0,3,2.0,1994,1,1,1,1,1
4485001250,205000,0.1703,0,0,1351.0,0,1,1,0,0,864,1.0,6,4,1,0,0,1,1,0,1,1.0,3,1.0,1996,1,1,1,1,1
4485001370,280950,0.1606,0,0,1351.0,0,1,1,0,0,1516,1.0,6,4,0,0,0,0,0,0,0,2.0,5,2.75,2008,1,1,1,1,1
4485200080,270000,0.1767,0,0,1351.0,0,1,1,0,0,1322,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,2006,1,1,1,1,1
4485200650,280000,0.1606,0,0,1351.0,0,1,1,0,0,1162,1.0,6,3,0,0,0,1,0,0,0,1.0,4,1.75,1988,1,1,1,1,1
4485201280,252000,0.1783,0,0,1351.0,0,1,1,0,0,1304,1.0,6,3,0,0,0,0,0,0,1,1.0,2,1.0,1985,1,1,1,1,1
5001190220,362000,0.17600000000000002,1,0,56.0,0,1,1,0,0,1438,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998,1,1,1,1,0
5001320140,143137,0.1377,0,0,56.0,0,0,0,1,0,1769,1.0,6,6,0,0,0,1,0,1,1,2.0,3,2.5,1997,1,1,1,1,0
5001380210,318000,0.2263,0,0,1349.0,0,1,0,0,0,1700,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,1997,1,1,1,1,0
5001390040,299950,0.1594,0,0,943.0,0,1,0,1,0,1160,1.0,6,3,0,0,0,0,0,0,0,1.0,4,1.5,1998,1,1,1,1,1
5001400180,308000,0.2275,0,0,5407.0,0,0,0,0,0,1794,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2004,1,1,1,1,0
5001400290,270000,0.2471,0,0,5407.0,0,1,0,0,0,1665,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.0,1996,1,1,1,1,0
5001440180,280000,0.1258,0,0,1349.0,0,0,0,0,0,1630,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1997,1,1,1,1,0
5001470120,232000,0.0762,0,0,5407.0,1,1,0,0,0,1196,1.0,6,4,0,0,0,0,1,0,1,2.0,2,2.0,1997,1,1,1,1,0
5001480080,570000,0.5121,0,0,5407.0,0,0,0,0,0,2832,1.0,6,7,0,0,0,1,1,0,1,2.0,3,2.5,1997,1,1,1,1,0
5001500050,310000,0.1466,0,0,943.0,0,1,1,0,0,1554,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1996,1,1,1,1,0
5001530200,309950,0.1494,0,0,943.0,0,0,0,0,0,1440,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1996,1,1,1,1,0
5001530310,268960,0.2149,0,0,943.0,0,0,0,1,0,1288,1.0,5,5,0,1,1,0,0,0,1,1.0,4,1.75,1990,1,1,1,1,0
5001560230,295000,0.1928,0,0,5407.0,0,0,0,0,0,1650,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,1997,1,1,1,1,0
5001560390,316500,0.3537,0,0,5407.0,0,0,0,0,0,2228,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1997,1,1,1,1,0
5001590250,320000,0.2133,0,0,5407.0,0,0,0,0,0,1504,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,2005,1,1,1,1,0
5001590480,269500,0.14800000000000002,0,0,5407.0,1,0,0,0,0,1210,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1997,1,1,1,1,0
5001650020,240000,0.1711,0,0,1349.0,0,0,0,0,0,1300,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1998,1,1,1,1,0
5001650040,289000,0.221,0,0,1349.0,0,0,0,0,0,1716,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998,1,1,1,1,0
5001680060,360500,0.2568,0,0,5407.0,0,0,0,0,0,1952,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2000,1,1,1,1,0
5001680070,342000,0.257,0,0,5407.0,0,0,0,0,0,2018,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1999,1,1,1,1,0
5001710510,320000,0.1478,0,0,1349.0,0,1,0,0,0,1958,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,1997,1,0,1,1,0
5001900390,330000,0.1606,0,0,5407.0,0,1,0,0,0,1790,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,1999,1,1,1,1,0
5001900440,306000,0.1791,0,0,5407.0,0,1,0,0,0,1595,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1999,1,1,1,1,0
5001900640,277750,0.1606,0,0,5407.0,0,1,0,0,0,1826,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,1998,1,1,1,1,0
5001910070,291500,0.3133,0,0,1349.0,0,1,0,0,0,1526,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998,1,0,1,1,0
5001920040,252000,0.1776,0,0,1349.0,0,1,0,0,0,1166,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998,1,0,1,1,0
5001921080,249266,0.1487,0,0,1349.0,0,1,0,0,0,1838,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1998,1,0,1,1,0
5001930170,295000,0.1566,0,0,5407.0,0,1,1,0,0,1752,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,1998,1,1,1,1,0
5001950060,365400,0.5365,0,0,943.0,0,1,0,0,0,1652,1.0,6,5,0,0,0,1,0,0,1,2.0,4,2.5,2000,1,1,1,1,0
5001960010,301500,0.1408,0,0,5407.0,0,0,0,0,0,1915,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998,1,1,1,1,0
5001970040,270500,0.1635,0,0,5407.0,1,1,0,0,0,1338,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998,1,1,1,1,0
5001991140,530000,0.2838,0,0,56.0,0,0,0,0,0,2957,1.0,6,7,0,0,0,0,1,0,1,2.0,4,2.5,2000,1,1,1,1,0
5002021450,425000,0.1377,0,0,56.0,0,0,0,1,0,1880,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.5,1999,1,1,1,1,0
5000982510,470000,0.2163,0,0,56.0,0,1,1,1,0,2506,1.0,6,7,0,0,0,0,1,0,1,2.0,4,2.5,1999,1,1,1,1,0
5000991660,350000,0.2398,0,0,1349.0,0,1,0,0,0,2098,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1995,1,1,1,1,0
5001040020,283000,0.2027,0,0,1349.0,0,0,0,0,0,1372,1.0,6,5,0,0,0,0,1,0,0,1.0,3,2.0,2006,1,1,1,1,0
5001040540,238500,0.1928,0,0,1349.0,0,0,0,0,0,1244,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,1996,1,1,1,1,0
5001040720,270000,0.2117,0,0,1349.0,0,0,0,0,0,1244,1.0,6,5,0,0,0,0,1,0,0,1.0,3,2.0,1995,1,1,1,1,0
5001051170,276000,0.2123,0,0,1349.0,0,0,0,0,0,1512,1.0,6,5,0,0,0,0,1,0,0,1.0,3,2.0,2001,1,1,1,1,0
5001070010,112000,0.4965,0,0,1349.0,0,0,0,0,0,1388,1.0,5,5,0,0,0,1,0,0,1,1.0,2,1.75,1976,0,0,1,1,0
5001120140,369990,0.1826,0,0,5407.0,0,0,1,1,0,2520,1.0,6,5,0,0,0,0,0,0,1,1.5,4,2.5,1986,1,1,1,1,0
5001120210,260000,0.1359,0,0,5407.0,0,0,1,1,0,1610,1.0,6,5,0,0,0,1,1,0,1,1.0,2,2.0,1995,1,1,1,1,0
5001150240,410000,0.1595,0,0,56.0,0,1,1,0,0,1708,1.0,6,5,0,1,1,1,1,0,1,2.0,4,3.25,1996,1,1,1,1,0
5001230210,357021,0.1492,0,0,56.0,0,0,0,1,0,1579,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1996,1,1,1,1,0
5001300140,255700,0.0949,0,0,5407.0,0,1,0,0,0,1352,1.0,6,5,0,0,0,1,1,0,1,1.0,2,1.75,1995,1,1,1,1,0
5001380450,326000,0.4419,0,0,1349.0,0,1,0,0,0,2062,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1996,1,1,1,1,0
5001381360,345000,0.2802,0,0,1349.0,0,1,0,0,0,2700,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1996,1,1,1,1,0
5001381380,305000,0.2802,0,0,1349.0,0,1,0,0,0,1758,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1996,1,1,1,1,0
5001400030,236000,0.2471,0,0,5407.0,0,1,0,0,0,1192,1.0,6,5,0,0,0,0,1,0,0,1.0,3,2.0,1996,1,1,1,1,0
5001440070,260000,0.1983,0,0,1349.0,0,0,0,0,0,1828,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998,1,1,1,1,0
5001440100,320000,0.124,0,0,1349.0,0,0,0,0,0,2099,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.75,1997,1,1,1,1,0
5001440130,319000,0.1245,0,0,1349.0,0,0,0,0,0,2099,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.75,2002,1,1,1,1,0
5001440200,277000,0.1251,0,0,1349.0,0,0,0,0,0,1358,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,1997,1,1,1,1,0
5001440430,257000,0.1717,0,0,1349.0,0,0,0,0,0,1092,1.0,6,5,0,0,0,1,1,0,0,1.0,3,1.75,1998,1,1,1,1,0
5001440660,280000,0.1498,0,0,1349.0,0,0,0,0,0,1534,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,1996,1,1,1,1,0
5001560580,310000,0.2238,0,0,5407.0,0,0,0,0,0,1784,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.5,1998,1,1,1,1,0
5001620120,700000,0.2491,1,0,56.0,0,1,0,1,0,3770,1.0,6,8,0,0,0,1,1,0,2,2.0,4,2.5,2001,1,1,1,1,0
5001630020,217500,0.2156,0,0,5407.0,0,0,0,0,0,1458,1.0,6,3,0,0,0,1,0,0,1,1.0,3,1.5,1983,1,1,1,1,0
5001630160,247000,0.2067,0,0,5407.0,0,0,0,0,0,1400,1.0,6,7,0,0,0,1,0,0,0,1.0,4,2.0,2005,1,1,1,1,0
5001730070,335000,0.2235,0,0,5407.0,0,0,0,0,0,2144,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1999,1,1,1,1,0
5001750240,280000,0.1602,0,0,5407.0,1,0,0,0,0,1536,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1997,1,1,1,1,0
5001840030,280000,0.4944,0,0,1349.0,0,0,0,0,0,1572,1.0,6,4,0,0,0,1,1,0,0,1.0,3,1.75,1998,1,1,1,1,0
5001850030,165000,0.1702,0,0,5407.0,1,0,1,1,0,1616,1.0,6,7,0,0,0,1,0,0,0,1.0,3,2.0,1997,1,1,1,1,0
5001880160,304125,0.22,0,0,1349.0,0,0,0,0,0,1780,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1999,1,1,1,1,0
5001900720,324000,0.1643,0,0,5407.0,0,1,0,0,0,2098,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1999,1,1,1,1,0
5001900890,260000,0.1606,0,0,5407.0,0,1,0,0,0,1595,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998,1,1,1,1,0
5001930100,285000,0.1446,0,0,5407.0,0,0,1,0,0,1735,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,1998,1,1,1,1,0
5002021060,450000,0.1601,0,0,56.0,0,0,0,1,0,2038,1.0,6,6,1,0,0,1,1,0,1,2.0,4,2.5,1999,1,1,1,1,0
5002030260,349900,0.3443,0,0,1349.0,0,0,0,0,0,1960,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.75,1999,1,0,1,1,0
4530200340,282000,0.2056,0,0,943.0,0,1,1,1,0,1462,1.0,6,5,1,0,0,1,1,0,1,1.0,3,1.5,1978,1,1,1,1,1
4530400250,300000,0.2121,0,0,943.0,0,1,1,1,0,1878,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.5,1982,1,1,1,1,0
4530400481,320000,0.2121,0,0,943.0,0,1,1,1,0,1882,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.5,1985,1,1,1,1,0
4530400630,169151,0.2011,0,0,943.0,0,1,1,1,0,1283,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.0,1979,1,1,1,1,0
4530600210,350000,0.2203,0,0,943.0,0,0,0,0,0,1953,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1997,1,1,1,1,0
4570000610,200000,0.1377,0,0,1054.0,0,1,1,1,1,1392,1.0,6,3,0,0,0,0,0,0,1,1.0,2,1.0,1970,1,1,1,1,1
4590000690,471200,0.1285,0,0,1054.0,0,1,0,0,1,1294,1.0,6,5,1,1,1,1,0,0,1,1.0,4,1.75,1985,1,1,1,1,1
4615000971,485000,0.2008,0,1,46.0,1,0,0,0,0,1734,1.0,6,5,0,0,0,1,0,0,1,2.0,2,2.0,1992,1,1,1,1,1
4630000750,472275,0.1238,0,0,1054.0,0,1,1,1,1,2098,1.0,6,5,0,0,0,1,0,0,1,2.0,4,2.0,1982,1,1,1,1,1
4630001632,270000,0.1322,0,0,1054.0,0,1,1,1,1,2304,1.0,2,2,0,0,0,0,0,0,0,2.0,4,1.0,1960,1,1,1,1,1
4637700320,420000,0.3581,1,0,4215.0,0,0,0,0,0,1800,1.0,6,5,0,1,1,1,0,0,1,1.0,4,2.5,1990,1,1,1,1,1
4645200080,150000,0.1354,0,0,943.0,0,1,1,1,0,864,1.0,5,4,1,0,0,0,0,0,0,1.0,2,1.0,1956,1,1,1,1,1
4645250345,252500,0.1377,0,0,943.0,0,1,1,0,0,1260,1.0,6,5,0,0,0,1,0,0,1,1.0,3,2.0,1994,1,1,1,1,1
4645250750,306000,0.2754,0,0,943.0,0,1,0,0,0,1872,1.0,6,5,0,1,0,1,0,0,1,2.0,3,1.75,1966,1,1,1,1,1
4645251010,255000,0.1377,0,0,943.0,0,1,1,0,0,1032,1.0,6,4,0,0,0,0,0,0,0,1.0,3,1.0,1984,1,1,1,1,1
4645252401,191800,0.1193,0,0,943.0,0,1,1,0,0,1168,1.0,6,3,0,0,0,0,0,0,0,1.0,2,1.0,1969,1,1,1,1,1
4650000810,254950,0.2066,0,0,943.0,0,1,1,1,0,1632,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.75,1982,1,1,1,1,1
4650001000,249950,0.1377,0,0,943.0,0,1,1,1,0,1287,1.0,6,4,1,0,0,0,0,0,1,1.0,2,1.0,1975,1,1,1,1,1
4650001091,250000,0.1104,0,0,943.0,0,1,1,1,0,1548,1.0,6,4,0,0,0,0,0,0,0,2.0,3,1.0,1982,1,1,1,1,1
5002021820,579000,0.2606,0,0,56.0,0,0,0,1,0,2886,1.0,6,6,0,1,1,1,1,0,1,2.0,4,3.5,2002,1,1,1,1,0
5002060990,349000,0.2439,0,0,5407.0,0,0,0,0,0,2152,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2004,1,1,1,1,0
5002110080,385000,0.1457,0,0,56.0,0,0,0,0,0,2134,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1999,1,1,1,1,0
5002110130,399999,0.1774,0,0,56.0,0,0,0,0,0,1839,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1999,1,1,1,1,0
5002120020,245000,0.1708,0,0,5407.0,0,1,0,0,0,1767,1.0,6,5,0,0,0,1,1,0,1,1.5,3,3.0,1999,1,1,1,1,0
5002130410,290000,0.2667,0,0,1349.0,0,0,0,0,0,1743,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1999,1,1,1,1,0
5002151450,268000,0.1319,0,0,1349.0,0,0,0,0,0,1485,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1999,1,1,1,1,0
5002160190,259000,0.1664,0,0,1349.0,0,1,0,0,0,1352,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1999,1,0,1,1,0
5002160420,269950,0.1028,0,0,1349.0,0,1,0,0,0,1352,1.0,6,5,0,0,0,0,1,0,1,1.0,3,2.0,2000,1,0,1,1,0
5002200460,268000,0.179,0,0,1349.0,0,0,0,0,0,1278,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2000,1,1,1,1,0
5002230010,343000,0.117,0,0,943.0,0,1,1,1,0,1725,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.5,1999,1,1,1,1,0
5002380020,255500,0.1556,0,0,5407.0,0,0,0,0,0,1264,1.0,6,4,0,0,0,0,1,0,1,1.0,3,2.0,2000,1,1,1,1,0
5002380040,285000,0.1556,0,0,5407.0,0,0,0,0,0,1664,1.0,6,4,0,0,0,1,1,0,1,1.0,3,2.0,2000,1,1,1,1,0
5002380050,250500,0.1556,0,0,5407.0,0,0,0,0,0,1264,1.0,6,4,0,0,0,1,1,0,0,1.0,3,2.0,2000,1,1,1,1,0
5002430080,324000,0.115,0,0,56.0,0,0,0,0,0,1364,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2000,1,1,1,1,0
5002460480,270000,0.0929,0,0,5407.0,0,1,0,0,0,1416,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2002,1,1,1,1,0
5002500100,276000,0.1318,0,0,5407.0,0,1,0,0,0,1440,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,2000,1,1,1,1,0
5002520040,274950,0.2955,0,0,1349.0,0,0,0,0,0,1644,1.0,6,5,0,0,0,1,1,0,1,2.0,3,3.0,2005,1,1,1,1,0
5002520410,320000,0.0941,0,0,1349.0,0,0,0,0,0,2161,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2002,1,1,1,1,0
5002570640,185908,0.1376,0,0,943.0,0,0,1,0,0,2230,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2001,1,1,1,1,0
5002640060,275000,0.1697,0,0,5407.0,0,0,0,0,0,1164,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2001,1,1,1,1,0
5002640560,327500,0.1641,0,0,5407.0,0,0,0,0,0,2004,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,2001,1,1,1,1,0
5002670070,300000,0.1625,0,0,943.0,0,0,0,0,0,2100,1.0,6,5,0,0,0,0,1,0,1,2.0,4,2.5,2002,1,1,1,1,0
5002690010,325000,0.1891,0,0,943.0,0,1,1,1,0,2085,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2001,1,1,1,1,1
5002750010,269000,0.1238,0,0,5407.0,0,0,0,0,0,1208,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2002,1,1,1,1,0
5002750300,360000,0.5709,0,0,5407.0,0,0,0,0,0,1976,1.0,6,4,0,0,0,1,0,1,1,2.0,4,2.5,1985,1,1,1,1,0
5002780120,281000,0.0918,0,0,5407.0,0,0,0,0,0,1366,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,2002,1,1,1,1,0
5002780230,279000,0.0918,0,0,5407.0,0,0,0,0,0,1370,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.25,2002,1,1,1,1,0
5002830160,300000,0.1716,0,0,5407.0,0,1,0,0,0,2082,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2002,1,1,1,1,0
5002830380,285000,0.2212,0,0,5407.0,0,1,0,0,0,2082,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.25,2009,1,1,1,1,0
5002870050,264900,0.1632,0,0,943.0,0,0,1,0,0,2033,1.0,6,5,0,0,0,1,1,0,1,1.5,4,3.0,2002,1,1,1,1,0
5002910480,307000,0.1225,0,0,1349.0,0,0,0,0,0,2374,1.0,6,5,0,0,0,1,1,0,1,2.0,5,3.0,2002,1,1,1,1,0
5002960110,329000,0.3469,0,0,5407.0,0,1,0,0,0,2294,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,2003,1,1,1,1,0
5003010550,328500,0.1274,0,0,5407.0,0,1,0,0,0,1842,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2003,1,1,1,1,0
5003010620,324000,0.1274,0,0,5407.0,0,1,0,0,0,2213,1.0,6,5,0,0,0,0,1,0,1,2.0,3,2.5,2003,1,1,1,1,0
5003010770,325000,0.1219,0,0,5407.0,0,1,0,0,0,2070,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2003,1,1,1,1,0
5003040150,320000,0.2023,0,0,5407.0,0,1,0,0,0,1802,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2003,1,1,1,1,0
5002060670,295000,0.1624,0,0,5407.0,0,0,0,0,0,1828,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1998,1,1,1,1,0
5002060760,310000,0.1434,0,0,5407.0,0,0,0,0,0,1504,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1998,1,1,1,1,0
5002080040,280000,0.1349,0,0,5407.0,0,1,0,0,0,1636,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1998,1,1,1,1,0
5002110180,370800,0.1204,0,0,56.0,0,0,0,0,0,1824,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.75,1999,1,1,1,1,0
5002120720,366000,0.1541,0,0,5407.0,0,1,0,0,0,2528,1.0,6,5,0,0,0,1,1,0,1,2.0,3,3.0,1999,1,1,1,1,0
5002130040,300000,0.2754,0,0,1349.0,0,0,0,0,0,1715,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1999,1,1,1,1,0
5002130510,315000,0.2754,0,0,1349.0,0,1,0,0,0,1634,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1999,1,1,1,1,0
5002130910,335000,0.2542,0,0,1349.0,0,0,0,0,0,1824,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.0,2000,1,1,1,1,0
5002180010,325500,0.2836,0,0,5407.0,0,0,0,0,0,2333,1.0,6,5,0,0,0,1,1,0,1,2.0,3,3.0,1998,1,1,1,1,0
5002180180,275000,0.1384,0,0,5407.0,0,0,0,0,0,1166,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2000,1,1,1,1,0
5002230030,155000,0.1515,0,0,943.0,0,1,1,1,0,1725,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,1999,1,1,1,1,0
5002240080,377000,0.2077,0,0,5407.0,0,0,0,0,0,1824,1.0,6,5,1,0,0,1,1,0,1,2.0,3,2.5,1999,1,1,1,1,0
5002250020,275000,0.1347,0,0,5407.0,1,1,1,1,0,1268,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1999,1,1,1,1,0
5002280280,300000,0.1459,0,0,5407.0,0,1,0,0,0,1650,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,2010,1,1,1,1,0
5002300040,261500,0.1724,0,0,5407.0,1,1,1,1,0,1750,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1999,1,1,1,1,0
5002331260,255000,0.1239,0,0,1349.0,0,0,0,0,0,1756,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1999,1,1,1,1,0
5002350200,221053,0.1463,0,0,5407.0,0,1,0,0,0,1596,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2000,1,1,1,1,0
