Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,withInSewerImprovement,near_firestation,near_libraries,near_policestation,near_waterplants,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built,near_hospital,near_private_school,near_elementary_school,near_high_school,near_college
2039180030,440000,0.1119,0,0,56.0,0,0,0,0,0,1656,1.0,6,4,0,0,0,0,0,0,1,2.0,3,3.0,1987,1,1,1,1,1
2039240010,330000,0.0688,0,0,56.0,0,1,0,0,0,2123,0.8,6,5,0,1,1,1,0,0,0,2.0,5,3.0,1971,1,1,1,1,1
2039270051,495000,0.1492,0,0,56.0,0,1,0,0,0,2352,1.0,6,4,0,0,0,0,0,0,1,2.0,3,1.75,1982,1,1,1,1,1
2040130050,631000,0.1253,0,0,56.0,0,0,0,0,0,1857,1.0,6,6,0,1,0,1,0,1,1,1.5,3,1.5,1992,1,1,1,1,1
2040210070,530000,0.0688,0,0,56.0,0,1,0,0,0,1994,1.0,6,4,0,0,0,0,0,0,1,1.5,4,1.75,1978,1,1,1,1,1
2080080030,325000,0.14800000000000002,0,0,943.0,0,1,1,0,0,1160,1.0,6,4,1,1,0,1,0,0,0,1.0,3,1.0,1995,1,1,1,1,1
2080330010,415000,0.218,1,0,943.0,0,1,1,1,1,1906,1.0,6,5,0,1,0,1,1,0,1,1.5,3,1.75,1995,1,1,1,1,1
2082120030,560000,0.1104,1,0,943.0,0,1,1,0,0,2156,1.0,6,5,0,1,1,1,0,1,0,1.5,5,4.0,1996,1,1,1,1,1
3037000700,660000,0.2863,0,1,1275.0,0,0,0,0,0,1896,1.0,6,4,1,1,1,1,0,1,2,2.0,3,2.0,1990,1,1,1,1,0
3037001490,476100,0.3351,0,0,1275.0,0,0,0,0,0,2295,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1995,1,1,1,1,0
3037200011,610000,0.3888,0,1,1275.0,0,0,0,0,0,1944,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1988,1,1,1,1,0
3037200820,359999,0.4354,0,0,1275.0,0,0,0,0,0,1576,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,1,1,1,0
3048500070,280000,0.2297,0,0,6433.0,0,1,0,0,0,1608,1.0,6,5,0,0,0,0,1,0,2,2.0,3,2.5,1992,1,0,1,1,0
3085000640,240950,0.1721,0,0,1351.0,1,0,0,0,0,1020,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.0,1995,1,1,1,1,1
3085002010,135000,0.1147,0,0,1351.0,1,0,1,0,0,748,1.0,6,4,1,0,0,1,0,0,1,1.0,1,1.0,1989,1,1,1,1,1
3100001860,213500,0.2295,0,0,5407.0,1,1,0,0,0,1284,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1978,1,1,1,1,0
3100002860,232000,0.1147,0,0,5407.0,1,1,0,0,0,864,1.0,6,3,0,0,0,1,0,1,0,1.0,3,1.0,1994,1,1,1,1,0
3140210200,222000,0.1377,0,0,1054.0,0,1,0,1,1,1172,1.0,6,4,0,0,0,0,1,0,0,1.0,3,1.0,1985,1,1,1,1,1
3140210280,325000,0.1377,0,0,1054.0,0,1,0,1,1,1292,1.0,6,4,0,0,0,1,0,0,0,1.0,3,1.75,1995,1,1,1,1,1
3140210350,345000,0.1377,0,0,1054.0,0,1,0,1,1,992,1.0,6,4,0,0,0,0,1,0,0,1.0,3,1.0,2002,1,1,1,1,1
3165320800,370000,0.1472,0,0,1054.0,0,1,0,0,0,1386,1.0,6,5,0,0,0,1,1,0,0,1.5,4,2.0,2002,1,1,1,1,1
3165321060,401000,0.1423,1,0,1054.0,0,1,0,0,0,1688,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1988,1,1,1,1,1
3165350280,377000,0.1641,0,0,1054.0,0,1,0,0,0,1564,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1991,1,1,1,1,1
2255760500,355000,0.2295,0,0,46.0,0,0,0,1,0,2584,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,1983,1,1,1,1,1
2255780420,416100,0.2295,0,0,46.0,0,0,1,1,0,2364,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2004,1,1,1,1,1
2263200141,375000,0.6887,0,0,149.0,0,1,0,0,0,2054,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.25,1987,1,1,1,1,1
2288300080,270000,0.2203,0,0,5407.0,1,1,0,0,0,1284,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1992,1,1,1,1,0
2288500020,335000,0.1278,1,0,1054.0,0,1,0,1,0,1676,1.0,6,5,0,1,0,1,0,0,0,2.0,2,1.5,1993,1,1,1,1,1
2290000720,525000,0.07,0,0,56.0,0,1,1,0,0,1818,1.0,6,6,0,1,1,0,0,1,1,1.5,4,2.0,1980,1,1,1,1,1
2290001120,425000,0.0895,0,0,56.0,0,1,1,0,0,1900,1.0,6,5,0,1,1,0,0,0,1,1.5,4,2.5,1974,1,1,1,1,1
2290001340,620000,0.1262,0,0,56.0,0,1,1,0,0,2215,1.0,6,4,0,0,0,0,0,0,1,1.5,5,2.75,1995,1,1,1,1,1
2305000680,746000,0.2353,1,0,46.0,0,0,0,1,0,1968,1.0,6,7,0,1,1,1,1,0,2,2.0,4,3.5,2006,1,1,1,1,1
2305000740,469000,0.2735,1,0,46.0,0,0,0,1,0,1458,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.5,1975,1,1,1,1,1
2305001320,640000,0.1308,1,0,46.0,0,0,0,1,0,2394,1.0,6,7,0,1,1,1,0,0,1,2.0,3,2.25,2004,1,1,1,1,1
2305002050,279500,0.2099,1,0,1351.0,0,0,1,1,0,2050,0.6,6,7,0,1,0,0,1,0,1,1.0,3,3.25,2018,1,1,1,1,1
2320000961,271000,0.1649,0,0,943.0,0,1,1,1,0,1600,1.0,6,4,0,0,0,1,1,0,2,2.0,1,1.75,1987,1,1,1,1,1
2320001261,200000,0.132,0,0,943.0,0,1,1,0,0,676,1.0,6,4,1,0,0,1,0,0,0,1.0,3,1.0,1956,1,1,1,1,1
2320001334,350000,0.1111,0,0,943.0,0,1,1,0,0,1906,0.8,6,5,0,0,0,1,1,0,1,2.0,3,3.0,2017,1,1,1,1,1
2320001335,349950,0.1148,0,0,943.0,0,1,1,0,0,2009,0.62,6,5,0,0,0,1,1,0,0,2.0,4,2.5,2017,1,1,1,1,1
2320001530,122342,0.0989,0,0,943.0,0,1,1,0,0,880,1.0,5,4,0,0,0,0,0,0,0,1.0,2,1.0,1980,1,1,1,1,1
2320002010,105000,0.132,0,0,943.0,0,1,1,0,0,592,1.0,6,3,0,0,0,0,0,0,0,1.0,1,1.0,1956,1,1,1,1,1
2320002250,200000,0.132,0,0,943.0,0,1,1,0,0,1112,1.0,6,2,0,0,0,0,0,0,0,1.0,3,1.5,1973,1,1,1,1,1
2335200300,316000,0.2961,0,0,46.0,1,1,1,1,0,1120,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.0,2000,1,1,1,1,0
2335200620,242000,0.1974,0,0,46.0,1,1,1,1,0,999,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1984,1,1,1,1,0
2335200980,275000,0.1836,0,0,46.0,1,1,1,1,0,1208,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1982,1,1,1,1,0
2375630190,343000,0.1976,0,0,1054.0,0,0,0,1,0,1556,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.5,1987,1,1,1,1,1
2387540030,379900,0.1682,0,0,1351.0,0,0,0,0,0,2199,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.25,1983,1,1,1,1,1
2387610320,389500,0.198,0,0,1351.0,0,0,0,0,0,1558,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.25,1996,1,1,1,1,1
2387800010,162500,0.1998,0,0,1351.0,0,0,0,0,0,972,1.0,6,4,0,0,0,1,0,0,1,1.0,2,1.75,1986,1,1,1,1,1
2434020120,345000,0.2295,0,0,6433.0,0,1,0,0,0,1717,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1992,1,1,1,1,1
2440000610,140000,0.1147,0,0,4215.0,0,0,0,0,0,768,1.0,5,3,0,0,0,0,0,0,0,1.0,2,1.0,1971,1,1,1,1,0
2445220460,221000,0.1528,0,0,943.0,0,1,0,0,0,1368,1.0,6,4,0,0,0,0,0,0,0,2.0,2,1.75,1986,1,1,1,1,1
2465000660,435000,0.1377,0,0,1054.0,0,1,1,1,1,1853,1.0,6,4,0,0,0,0,0,0,1,1.5,5,1.0,1978,1,1,1,1,1
2485300480,267000,0.3136,0,0,1349.0,0,0,0,0,0,1224,1.0,6,4,0,0,0,0,1,0,0,1.0,2,2.0,2007,0,0,1,1,0
2505500110,285000,0.5214,0,0,5407.0,0,0,0,0,0,2208,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.5,1988,1,1,1,1,0
2505540050,293000,0.2317,0,0,5407.0,0,0,0,0,0,1688,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1988,1,1,1,1,0
2505550290,284000,0.2869,0,0,5407.0,0,0,0,0,0,1622,1.0,6,4,0,0,0,1,1,0,1,2.0,3,1.75,1988,1,1,1,1,0
2505560020,253000,0.2541,0,0,1349.0,0,0,0,0,0,1260,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1990,1,1,1,1,0
2510000700,380000,0.264,0,0,1351.0,0,0,1,1,0,1856,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1991,1,1,1,1,1
2520200101,334000,0.2066,0,0,943.0,0,1,1,1,0,2046,1.0,5,4,0,0,0,0,1,0,1,1.0,4,1.75,1976,1,1,1,1,1
2520200390,170000,0.1377,0,0,943.0,0,1,1,1,0,1634,1.0,5,2,0,0,0,0,0,0,0,1.0,3,1.0,1976,1,1,1,1,1
2520300551,315000,0.2066,0,0,943.0,0,1,1,1,0,1156,1.0,6,4,1,0,0,1,1,0,0,1.0,2,1.75,1982,1,1,1,1,1
2520300621,270000,0.1377,0,0,943.0,0,1,1,1,0,1488,1.0,6,4,0,0,0,1,0,1,0,1.5,3,1.0,1978,1,1,1,1,1
2530400052,297500,0.1651,0,0,88.0,0,1,0,0,1,1592,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,1995,1,0,1,1,0
2082260010,445830,0.1492,1,0,943.0,0,1,1,1,0,2560,1.0,6,5,0,1,0,1,0,0,1,1.5,3,2.5,1993,1,1,1,1,1
2082400020,155000,0.1492,0,0,943.0,0,1,1,1,1,1397,1.0,6,3,0,1,0,1,0,1,0,1.5,4,1.75,1956,1,1,1,1,1
2083100030,148498,0.0826,0,0,943.0,0,1,1,0,0,768,1.0,6,3,0,0,0,1,0,0,0,1.0,1,1.0,1968,1,1,1,1,1
2083280020,280000,0.1195,0,0,943.0,0,1,1,1,0,1919,1.0,6,4,0,0,0,0,0,0,0,1.5,3,1.75,1980,1,1,1,1,1
2083330040,197800,0.0918,0,0,943.0,0,1,1,1,0,780,1.0,6,4,1,0,0,1,0,1,0,1.0,2,1.0,1987,1,1,1,1,1
2084220030,255250,0.1492,0,0,943.0,0,1,1,1,0,1040,1.0,5,3,1,1,0,1,0,0,1,1.0,2,1.0,1962,1,1,1,1,1
2084320010,270000,0.1492,0,0,943.0,0,1,1,1,0,1620,1.0,6,4,0,0,0,1,0,1,0,1.5,4,1.75,1978,1,1,1,1,1
2084370020,269995,0.1492,0,0,943.0,0,1,1,1,0,1324,1.0,6,4,1,1,1,1,0,1,1,1.0,4,1.75,1980,1,1,1,1,1
2084380060,210000,0.1492,0,0,943.0,0,1,1,1,0,860,1.0,5,4,0,1,0,1,0,0,0,1.0,2,1.0,1970,1,1,1,1,1
2085060040,149990,0.1492,0,0,943.0,0,1,1,0,0,782,1.0,6,3,0,0,0,0,0,0,0,1.0,2,1.0,1974,1,1,1,1,1
2085080080,290000,0.1104,0,0,943.0,0,1,1,0,0,1328,1.0,6,4,0,0,0,1,0,0,1,1.5,2,2.0,1982,1,1,1,1,1
2085260050,231050,0.1492,0,0,943.0,0,1,1,1,0,1432,1.0,6,4,0,0,0,0,0,0,0,1.0,4,1.0,1966,1,1,1,1,1
2086250010,279000,0.0746,0,0,943.0,0,1,1,1,0,704,1.0,6,3,1,1,1,1,0,1,0,1.0,3,1.75,1990,1,1,1,1,1
2087310050,250000,0.1492,0,0,943.0,0,1,1,1,0,1336,1.0,5,4,0,0,0,0,0,0,1,1.0,4,1.75,1942,1,1,1,1,1
2088310050,238000,0.1119,0,0,943.0,0,1,1,1,0,1424,1.0,5,2,0,0,0,0,0,0,0,1.5,3,1.0,1949,1,1,1,1,1
2100600380,390000,0.1262,0,0,1351.0,0,0,0,0,0,2259,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.25,1992,1,1,1,1,1
2102000601,387000,0.2965,0,0,1351.0,0,0,0,0,0,1370,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.75,2000,1,1,1,1,1
2103400080,410000,0.182,0,0,1351.0,0,0,0,0,0,1874,1.0,6,4,0,0,0,1,1,0,1,2.0,3,2.0,1985,1,1,1,1,1
2145000620,487500,0.6826,0,0,6433.0,0,0,0,0,0,2676,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.75,1993,1,0,1,1,1
3225001020,275000,0.1434,0,0,943.0,0,1,1,1,0,1088,1.0,6,5,0,1,1,0,0,0,1,1.0,3,1.0,1988,1,1,1,1,0
3245001120,340000,0.0688,0,0,943.0,0,1,0,0,0,1560,1.0,6,3,0,0,0,0,0,0,0,2.0,3,1.5,1972,1,1,1,1,1
3245001210,228000,0.0585,0,0,943.0,0,1,0,0,0,928,1.0,6,4,0,0,0,0,0,0,0,1.0,1,1.0,1971,1,1,1,1,1
3245001883,350000,0.1606,0,0,943.0,0,1,0,0,0,2001,1.0,6,4,0,1,1,1,0,0,1,1.5,5,1.5,1969,1,1,1,1,1
3245003130,340000,0.1377,0,0,943.0,0,1,0,0,0,1440,1.0,6,2,0,0,0,0,0,0,0,1.0,3,1.0,1971,1,1,1,1,1
3245003191,365000,0.1377,0,0,943.0,0,1,0,0,0,2209,0.7,6,4,0,0,0,1,0,0,0,1.5,2,2.5,1980,1,1,1,1,1
3245003460,265000,0.1377,0,0,943.0,0,1,0,0,0,1646,1.0,5,2,0,0,0,0,0,0,1,1.5,2,1.0,1963,1,1,1,1,1
3245004580,355000,0.1377,0,0,943.0,0,1,0,0,0,1936,1.0,6,5,0,0,0,1,0,0,1,2.0,4,2.5,1985,1,1,1,1,1
3245005212,202500,0.0688,0,0,943.0,0,1,0,0,0,842,1.0,6,3,0,0,0,1,0,0,0,1.0,2,1.0,1975,1,1,1,1,1
3245005390,267800,0.0918,0,0,943.0,0,1,0,0,0,778,1.0,6,5,0,1,0,1,0,0,1,1.0,2,1.0,2000,1,1,1,1,1
3245005590,307000,0.1377,0,0,943.0,0,1,0,0,0,1337,1.0,6,5,0,1,1,0,0,0,1,1.0,3,1.75,1974,1,1,1,1,1
3245007020,375000,0.1377,0,0,943.0,0,1,0,0,0,2220,1.0,6,2,0,0,0,0,0,0,1,2.0,3,1.5,1971,1,1,1,1,1
3245008030,258000,0.1044,0,0,943.0,0,1,0,0,0,1000,1.0,6,4,1,1,0,1,0,0,0,1.0,3,1.0,1980,1,1,1,1,1
3260800060,265000,0.225,0,0,6433.0,0,1,0,0,0,992,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.75,1992,1,0,1,1,0
3305200410,239000,0.1952,0,0,1349.0,0,0,0,0,0,1068,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.75,1983,1,1,1,1,0
3305220790,273000,0.277,0,0,1349.0,0,0,0,0,0,1365,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.75,1984,1,1,1,1,0
3340200140,176000,0.14,0,0,46.0,1,1,1,1,0,720,1.0,6,3,0,0,0,0,1,0,1,1.0,2,1.0,1978,1,1,1,1,0
2530500065,273000,0.1147,0,0,88.0,0,1,0,0,1,1008,1.0,6,4,0,0,0,1,1,0,0,1.0,3,1.0,1995,1,0,1,1,0
2545100100,470000,0.1377,0,0,1351.0,0,1,1,0,0,1750,1.0,6,4,0,0,0,0,0,0,1,1.5,3,1.5,1985,1,1,1,1,1
2545100530,435000,0.0688,0,0,1351.0,0,1,1,0,0,1692,1.0,6,5,0,1,0,1,0,0,1,1.5,3,1.0,1980,1,1,1,1,1
2545101680,282500,0.1377,0,0,1351.0,0,1,0,0,0,1778,1.0,6,5,0,1,0,1,0,0,1,1.5,3,1.0,1962,1,1,1,1,1
2560000860,362500,0.4361,0,0,1275.0,0,1,1,1,0,1378,1.0,6,5,0,0,0,0,0,1,1,1.0,3,1.5,1982,1,1,1,1,0
2560001301,344800,0.2891,0,0,1275.0,0,1,1,1,0,2256,1.0,6,5,0,0,0,1,0,0,1,2.0,3,2.25,1985,1,1,1,1,0
2560500240,314950,0.264,0,0,1275.0,0,1,1,1,0,1140,1.0,6,5,0,0,0,0,1,0,0,1.0,3,2.0,1993,1,1,1,1,0
2620000790,530000,0.1377,0,0,1054.0,0,1,0,1,0,2696,1.0,6,6,0,0,0,1,0,1,1,2.0,4,2.5,2013,1,1,1,1,0
2653500230,236000,0.0939,0,0,1351.0,0,0,0,0,0,1441,1.0,6,4,0,0,0,1,1,0,1,2.0,2,1.5,1984,1,1,1,1,1
2660200100,225000,0.1377,0,0,943.0,0,1,1,1,0,1614,1.0,5,4,0,0,0,0,0,0,1,1.0,3,1.0,1967,1,1,1,1,0
2668000530,329950,0.1687,0,0,1351.0,0,0,0,0,0,1536,1.0,6,3,0,0,0,1,0,0,1,1.0,3,2.0,2003,1,1,1,1,1
2680200080,302000,0.2629,0,0,1351.0,0,1,1,1,0,2670,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,1980,1,1,1,1,1
2145000630,386300,0.6772,0,0,6433.0,0,0,0,0,0,2349,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.0,1982,1,0,1,1,1
2145001052,251000,0.3575,0,0,6433.0,0,0,0,0,0,1075,1.0,6,4,0,0,0,1,1,0,0,1.0,3,1.0,1985,1,0,1,1,1
2145001261,340000,0.3617,0,0,6433.0,0,0,0,0,0,1600,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.5,1983,1,0,1,1,1
2155000580,150000,0.1377,0,0,943.0,0,1,1,1,0,1348,1.0,3,4,0,1,0,1,0,1,1,1.5,3,1.0,1961,1,1,1,1,1
2200002830,155000,0.1492,0,0,46.0,0,1,1,0,0,1542,1.0,6,3,0,0,0,1,0,0,0,1.0,3,2.0,1987,1,1,1,1,0
2200003540,175000,0.1721,0,0,46.0,0,1,1,0,0,972,1.0,5,3,0,1,1,1,0,0,0,1.0,2,1.75,1961,1,1,1,1,0
2235000740,305000,0.132,0,0,943.0,0,0,0,1,0,1221,1.0,6,5,0,1,1,1,0,0,1,1.0,4,1.75,1982,1,1,1,1,0
2235000750,254000,0.1019,0,0,943.0,0,0,0,1,0,1344,1.0,6,5,0,0,0,1,0,1,0,2.0,3,2.25,2006,1,1,1,1,0
2235000770,203000,0.2066,0,0,943.0,0,0,0,1,0,936,1.0,6,4,0,0,0,1,0,1,1,1.0,2,1.0,1974,1,1,1,1,0
2235000802,265000,0.1377,0,0,943.0,0,0,0,1,0,1620,1.0,6,3,0,0,0,1,0,0,0,2.0,4,2.0,1986,1,1,1,1,0
2235000803,389000,0.2066,0,0,943.0,0,0,0,1,0,2430,1.0,6,4,0,0,0,1,0,0,0,2.0,6,3.0,1986,1,1,1,1,0
2235001090,235000,0.1377,0,0,943.0,0,0,0,1,0,816,1.0,6,3,0,0,0,1,0,0,0,1.0,2,1.0,1996,1,1,1,1,0
2240000570,240000,0.1721,0,0,5407.0,1,1,0,0,0,1358,1.0,6,2,0,0,0,0,0,0,1,1.0,2,1.5,1972,1,1,1,1,0
2240000903,270000,0.1147,0,0,5407.0,1,1,0,0,0,1283,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,2002,1,1,1,1,0
2240002030,273000,0.1721,0,0,5407.0,1,1,0,0,0,1394,1.0,6,4,0,0,0,1,0,0,1,1.0,4,1.5,2010,1,1,1,1,0
2240003670,250000,0.1147,0,0,5407.0,1,1,0,0,0,1846,0.8,6,4,0,0,0,0,1,0,1,2.0,3,1.75,1973,1,1,1,1,0
2240003680,154297,0.1147,0,0,5407.0,1,1,0,0,0,1260,1.0,5,4,0,0,0,0,0,0,1,1.0,2,1.0,1973,1,1,1,1,0
2240004380,227000,0.1292,0,0,5407.0,1,1,0,0,0,1010,1.0,6,3,0,0,0,1,1,0,0,1.0,2,1.0,1973,1,1,1,1,0
2240004680,224000,0.1721,0,0,5407.0,1,1,0,0,0,1206,1.0,6,5,0,0,0,0,1,0,1,1.0,2,1.0,1976,1,1,1,1,0
3360040670,525000,0.2731,0,0,16.0,0,1,0,0,0,1560,1.0,6,5,0,0,0,1,0,0,1,2.0,3,2.0,2003,0,0,0,0,0
3360040720,370000,0.3856,0,0,16.0,0,1,0,0,0,1769,1.0,6,4,0,0,0,1,0,0,1,2.0,2,2.0,1990,0,0,0,0,0
3360040780,400000,0.2338,0,0,16.0,0,1,0,0,0,1416,1.0,6,5,0,0,0,1,0,0,1,1.5,3,2.0,1997,0,0,0,0,0
3360050250,690000,0.3719,0,0,16.0,0,0,0,0,0,2174,1.0,6,7,1,1,0,1,0,1,1,2.0,3,3.0,1996,0,0,0,0,0
3365200661,361050,0.1779,0,0,5407.0,1,1,1,1,0,2576,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.75,2017,1,1,1,1,0
3365200681,330062,0.1435,0,0,5407.0,1,1,1,1,0,2153,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,1,1,1,0
3365200691,284950,0.1435,0,0,5407.0,1,1,1,1,0,1419,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,2018,1,1,1,1,0
3365200701,371919,0.1264,0,0,5407.0,1,1,1,1,0,2576,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.75,2018,1,1,1,1,0
3365200731,373000,0.1435,0,0,5407.0,1,1,1,1,0,2576,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.75,2018,1,1,1,1,0
3365200761,381950,0.1435,0,0,5407.0,1,1,1,1,0,2576,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.75,2018,1,1,1,1,0
3365200771,314140,0.1435,0,0,5407.0,1,1,1,1,0,1419,1.0,6,5,0,0,0,1,1,0,1,1.0,4,1.75,2018,1,1,1,1,0
3365200951,325000,0.2112,0,0,5407.0,1,1,1,1,0,2153,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018,1,1,1,1,0
3365200961,343564,0.1452,0,0,5407.0,1,1,1,1,0,2576,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.0,2017,1,1,1,1,0
3390000561,435000,0.2709,0,0,4215.0,0,1,1,1,0,2328,1.0,6,4,0,0,0,1,0,1,1,2.0,3,1.75,1968,1,1,1,1,0
3390200123,435000,0.3745,0,0,4215.0,0,1,0,1,0,2929,1.0,6,4,0,0,0,0,0,0,1,1.5,4,3.0,1974,1,1,1,1,0
3390200231,354000,0.4382,0,0,4215.0,0,1,1,1,0,1432,1.0,6,5,0,0,0,0,1,0,1,2.0,3,1.75,1986,1,1,1,1,0
3409500210,430000,0.23,0,0,56.0,0,1,0,1,0,1776,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.5,1993,1,1,1,1,0
3409500980,798000,0.2146,1,0,56.0,0,1,0,1,0,2024,1.0,6,6,0,1,1,1,1,0,2,1.0,4,3.0,2000,1,1,1,1,0
3415000812,300000,0.1193,1,0,56.0,0,1,0,0,0,791,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1956,1,1,1,1,0
3415001062,755000,0.4797,1,0,56.0,0,1,0,0,0,4474,1.0,6,5,0,0,0,0,0,0,1,2.0,3,2.25,1980,1,1,1,1,0
2695000808,244500,0.2008,0,0,5407.0,1,1,1,1,0,1360,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2008,1,1,1,1,0
2695000920,225000,0.2582,0,0,5407.0,1,0,1,1,0,1648,1.0,5,2,0,0,0,0,0,0,0,1.0,3,1.0,1959,1,1,1,1,0
2695001190,110000,0.3236,0,0,5407.0,1,1,1,1,0,1580,1.0,6,5,0,0,0,1,0,0,1,1.0,3,1.75,1979,1,1,1,1,0
2695001210,215000,0.1785,0,0,5407.0,1,1,1,1,0,1416,1.0,6,5,0,0,0,1,0,0,1,1.0,3,1.0,1972,1,1,1,1,0
2695001350,204000,0.2582,0,0,5407.0,1,1,1,1,0,920,1.0,6,3,0,0,0,0,0,1,0,1.0,2,1.0,1967,1,1,1,1,0
2697020680,282500,0.1483,0,0,5407.0,0,0,0,0,0,1564,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1992,1,1,1,1,0
2697020850,257500,0.1462,0,0,5407.0,0,0,0,0,0,1394,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1991,1,1,1,1,0
2697030040,254000,0.135,0,0,5407.0,0,0,0,0,0,1507,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1992,1,1,1,1,0
2745000600,360000,0.086,0,0,56.0,0,1,1,0,0,1909,1.0,6,2,0,0,0,0,0,0,0,1.5,3,1.5,1938,1,1,1,1,1
2745000750,556000,0.1147,0,0,56.0,0,1,0,0,0,1811,1.0,6,5,0,0,0,0,0,0,1,1.5,3,1.75,1997,1,1,1,1,1
2745000860,508000,0.1147,0,0,56.0,0,1,0,0,0,1544,1.0,6,5,0,1,0,1,0,0,0,2.0,3,2.5,2006,1,1,1,1,1
2745001040,470500,0.1147,0,0,56.0,0,1,0,0,0,2058,1.0,6,5,0,1,1,1,0,0,1,1.5,4,2.0,1990,1,1,1,1,1
2745001270,450000,0.0573,0,0,56.0,0,1,0,0,0,1462,1.0,6,4,0,0,0,0,0,0,0,2.5,3,1.75,1978,1,1,1,1,1
2745001460,528000,0.1147,0,0,56.0,0,1,0,0,0,1947,1.0,6,5,0,0,0,1,1,0,0,2.0,3,1.75,1991,1,1,1,1,1
2745001780,314000,0.0573,0,0,56.0,0,1,0,0,0,1368,1.0,6,4,0,0,0,0,1,0,0,1.5,2,1.5,1983,1,1,1,1,1
2745001830,495000,0.078,0,0,56.0,0,1,1,0,0,1779,1.0,6,4,0,0,0,0,0,0,0,2.0,3,1.5,1974,1,1,1,1,1
2745001970,415000,0.1147,0,0,56.0,0,1,1,0,0,1482,1.0,6,5,0,0,0,1,0,1,0,1.5,4,2.0,1989,1,1,1,1,1
2745004440,285000,0.086,0,0,56.0,0,1,1,0,0,1339,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1990,1,1,1,1,1
2745005670,415000,0.086,0,0,56.0,0,1,1,0,0,1829,1.0,6,4,0,0,0,0,0,0,0,2.0,3,1.0,1984,1,1,1,1,1
2745006080,489950,0.086,0,0,56.0,0,1,0,0,0,1676,1.0,6,4,0,1,0,1,0,0,1,1.0,3,1.75,1995,1,1,1,1,1
2805020672,670000,0.1581,0,0,56.0,0,1,1,0,1,3144,1.0,6,6,0,0,0,0,0,0,2,3.0,3,2.5,2013,1,1,1,1,1
2815300220,285000,0.2648,0,0,1428.0,0,1,0,1,0,840,1.0,6,3,0,0,0,1,1,0,1,1.0,3,1.0,1998,1,0,1,1,0
2827310310,370000,0.2869,0,0,149.0,0,1,0,0,0,1354,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,2000,1,1,1,1,1
